Suburb,Rooms,Type,Price,Distance,Bathroom,Car,Region,Log_Price
59,2,1,795000.0,7.7,2.0,1.0,5,13.586098651497313
59,3,0,1775000.0,7.7,1.0,3.0,5,14.389311544271775
59,5,0,2361000.0,7.7,3.0,2.0,5,14.674596239616903
59,4,2,1900000.0,7.7,2.0,4.0,5,14.45736497045232
63,3,0,1840000.0,3.5,1.0,1.0,2,14.425276673063282
64,2,0,920000.0,10.1,1.0,1.0,5,13.732130035981154
64,3,0,1550000.0,10.1,2.0,2.0,5,14.253766134056512
67,3,0,500000.0,34.9,2.0,2.0,4,13.122365377402328
67,3,0,561000.0,34.9,1.0,2.0,4,13.237477967034438
71,1,2,295000.0,8.7,1.0,1.0,5,12.59473402514672
71,3,1,1237000.0,8.7,2.0,2.0,5,14.028200459781736
72,3,0,740000.0,11.7,1.0,1.0,5,13.51440681653079
75,4,0,1120000.0,17.9,2.0,2.0,5,13.928840136128022
75,3,0,1051000.0,17.9,1.0,3.0,5,13.865253601333421
75,3,0,1170000.0,17.9,1.0,2.0,5,13.972515161474428
75,3,1,861000.0,17.9,2.0,2.0,5,13.66585094484938
75,2,2,535000.0,17.9,1.0,2.0,5,13.190023895035274
78,6,0,1361000.0,16.7,3.0,4.0,4,14.123731016387191
78,3,0,1462000.0,16.7,1.0,1.0,4,14.195316603286155
79,3,0,745000.0,17.5,2.0,2.0,4,13.521140839642674
81,3,0,1100000.0,6.7,1.0,0.0,2,13.910821646859095
86,3,0,365000.0,20.6,1.0,1.0,2,12.807655372286902
86,4,0,600000.0,20.6,2.0,2.0,2,13.304686600863562
91,3,0,567000.0,23.0,1.0,1.0,0,13.248116346376765
91,3,0,862000.0,23.0,2.0,1.0,0,13.667011709737965
91,3,0,630000.0,23.0,2.0,2.0,0,13.353476685668044
93,4,0,820000.0,23.0,2.0,2.0,0,13.617060838751888
93,6,0,1350000.0,23.0,4.0,4.0,0,14.115615891155079
93,4,0,859000.0,23.0,2.0,3.0,0,13.663525365110068
96,4,0,1071500.0,24.7,1.0,1.0,4,13.884571027166448
97,4,0,750000.0,24.7,2.0,1.0,4,13.527829818844937
104,4,0,1100000.0,22.2,2.0,2.0,4,13.910821646859095
104,3,0,980000.0,22.2,2.0,2.0,4,13.795308871054397
106,4,1,1202000.0,12.4,3.0,0.0,0,13.999498226023698
106,4,0,1120000.0,12.4,2.0,2.0,0,13.928840136128022
106,4,2,885000.0,12.4,2.0,2.0,0,13.69334405393293
107,5,1,1500000.0,14.3,3.0,2.0,0,14.220976332738882
107,4,0,1504000.0,14.3,2.0,2.0,0,14.223639448385319
107,3,2,850000.0,14.3,2.0,1.0,0,13.652992804936396
107,4,0,1241000.0,14.3,2.0,2.0,0,14.031428869988192
107,4,0,1125000.0,14.3,3.0,2.0,0,13.933294482509151
111,3,0,2270000.0,8.9,1.0,2.0,0,14.635290829986122
112,3,0,1875000.0,1.3,1.0,0.0,2,14.444119750719839
112,2,1,1350000.0,1.3,2.0,1.0,2,14.115615891155079
114,3,0,1460000.0,7.2,1.0,0.0,5,14.19394767861579
114,2,2,550000.0,7.2,1.0,1.0,5,13.217675375388819
115,4,0,840000.0,18.0,3.0,2.0,0,13.641158361294979
115,4,0,1065000.0,18.0,2.0,2.0,0,13.878486296092358
115,4,0,977500.0,18.0,2.0,3.0,0,13.792754593859037
115,3,1,755000.0,18.0,2.0,2.0,0,13.534474352733596
115,4,0,810000.0,18.0,2.0,2.0,0,13.60479076121576
115,4,0,861000.0,18.0,2.0,2.0,0,13.66585094484938
117,2,2,810000.0,7.2,1.0,1.0,5,13.60479076121576
117,2,0,1255000.0,7.2,1.0,1.0,5,14.042646927360453
117,2,2,550000.0,7.2,1.0,1.0,5,13.217675375388819
117,2,2,543000.0,7.2,1.0,1.0,5,13.204866440535003
117,4,1,1950000.0,7.2,3.0,2.0,5,14.48334044336031
120,4,0,660000.0,19.6,1.0,3.0,2,13.399996629152975
120,3,0,568000.0,19.6,2.0,2.0,2,13.249878458265119
120,4,0,680000.0,19.6,2.0,2.0,2,13.429849547739444
121,2,2,580000.0,7.5,1.0,1.0,6,13.270785106659046
121,4,1,970000.0,7.5,2.0,2.0,6,13.785052381406869
121,3,0,1100000.0,7.5,3.0,2.0,6,13.910821646859095
121,2,2,485000.0,7.5,1.0,1.0,6,13.091906231773164
121,2,0,1195000.0,7.5,1.0,1.0,6,13.993657580167481
121,4,0,1155000.0,7.5,1.0,3.0,6,13.959611767738522
122,3,1,800000.0,8.2,2.0,1.0,6,13.592368256649284
122,2,0,685000.0,8.2,1.0,1.0,6,13.437175577097312
125,2,2,667000.0,5.7,1.0,1.0,2,13.410546824147012
126,5,0,1018000.0,13.1,2.0,2.0,2,13.833351458410394
127,5,0,1100000.0,24.8,3.0,2.0,0,13.910821646859095
128,3,0,1394000.0,2.1,2.0,1.0,2,14.147688587662463
129,3,0,1600000.0,3.6,2.0,0.0,2,14.285514812209815
129,2,2,620000.0,3.6,1.0,2.0,2,13.3374763699232
129,2,0,1270000.0,3.6,1.0,0.0,2,14.054528245836039
131,1,2,240000.0,5.1,1.0,1.0,6,12.388398368982115
131,3,2,855000.0,5.1,2.0,2.0,6,13.658857917508856
131,1,2,310000.0,5.1,1.0,0.0,6,12.644330802262578
131,2,0,910000.0,5.1,1.0,0.0,6,13.721200977393528
132,3,0,1177000.0,15.4,2.0,2.0,0,13.978480235859726
132,3,0,1131000.0,15.4,1.0,2.0,0,13.938613639271164
137,3,0,540000.0,45.9,1.0,2.0,3,13.199326270390594
139,5,0,691000.0,12.9,2.0,3.0,6,13.445896549926763
139,5,0,675000.0,12.9,2.0,2.0,6,13.42246945133505
139,5,0,660000.0,12.9,2.0,1.0,6,13.399996629152975
141,4,0,2305000.0,7.3,1.0,3.0,5,14.650591668252272
141,2,0,1650000.0,7.3,1.0,2.0,5,14.316286451937186
142,3,0,3056000.0,16.7,2.0,2.0,0,14.932617756493626
142,3,0,1900000.0,16.7,1.0,0.0,0,14.45736497045232
142,5,0,2650000.0,16.7,3.0,2.0,0,14.790070575320824
142,3,1,655000.0,16.7,2.0,2.0,0,13.39239204133378
142,3,0,1550000.0,16.7,2.0,2.0,0,14.253766134056512
142,4,0,1715000.0,16.7,1.0,2.0,0,14.354924221672386
143,3,0,780000.0,11.2,1.0,2.0,2,13.567050480716235
143,2,2,422000.0,11.2,1.0,1.0,2,12.952762962683588
143,4,0,780000.0,11.2,1.0,3.0,2,13.567050480716235
144,4,0,945000.0,12.9,2.0,4.0,6,13.758941264676379
146,4,0,645000.0,20.4,2.0,2.0,2,13.377007146164305
147,3,0,785000.0,11.2,1.0,1.0,2,13.573440270649085
147,3,0,810000.0,11.2,1.0,2.0,2,13.60479076121576
148,3,0,601000.0,32.3,2.0,4.0,4,13.30635187740947
149,3,2,970000.0,13.8,2.0,2.0,5,13.785052381406869
149,2,2,805000.0,13.8,1.0,2.0,5,13.598598798635953
149,3,0,2120000.0,13.8,1.0,3.0,5,14.566927118346197
149,3,0,2100000.0,13.8,2.0,1.0,5,14.557448378884015
152,2,2,762000.0,5.3,1.0,1.0,5,13.54370314700388
152,4,0,2053000.0,5.3,3.0,2.0,5,14.534813183093013
152,4,0,7650000.0,5.3,2.0,4.0,5,15.850216336521664
152,1,2,375000.0,5.3,1.0,1.0,5,12.834683971615659
152,2,2,525000.0,5.3,1.0,1.0,5,13.171155446333852
152,2,2,1080000.0,5.3,2.0,2.0,5,13.8924725250259
153,3,0,2225000.0,6.2,1.0,2.0,5,14.615267923020578
153,5,0,2855000.0,6.2,3.0,2.0,5,14.864582751334883
153,4,0,3255000.0,6.2,3.0,3.0,5,14.995703140844421
153,6,0,2200000.0,6.2,3.0,3.0,5,14.603968372873895
156,3,0,655000.0,21.3,1.0,1.0,0,13.39239204133378
156,3,1,670000.0,21.3,2.0,1.0,0,13.415034483903348
157,4,1,828000.0,8.9,2.0,2.0,0,13.626769641096136
157,4,0,1230000.0,8.9,1.0,2.0,0,14.0225255403564
158,3,0,590000.0,8.8,1.0,2.0,0,13.28787951079572
160,3,0,1155000.0,16.0,2.0,1.0,5,13.959611767738522
160,4,0,1220000.0,16.0,1.0,2.0,5,14.014362236381235
160,2,0,548000.0,16.0,1.0,1.0,5,13.214032390746006
161,6,0,935000.0,18.0,4.0,2.0,6,13.74830287778897
162,3,0,555000.0,18.4,2.0,4.0,6,13.22672519452875
162,3,0,535000.0,18.4,1.0,2.0,6,13.190023895035274
164,3,0,1093800.0,12.3,1.0,2.0,5,13.905169344138312
164,4,0,1145000.0,12.3,1.0,2.0,5,13.95091606833254
167,2,0,1853000.0,7.8,2.0,2.0,0,14.43231704493276
172,3,0,550000.0,15.5,1.0,4.0,6,13.217675375388819
173,4,0,1120000.0,11.7,2.0,2.0,6,13.928840136128022
173,3,0,1001000.0,11.7,1.0,2.0,6,13.816511057297857
175,3,0,690000.0,10.4,1.0,2.0,6,13.444448325847754
176,2,0,1070000.0,3.4,1.0,0.0,2,13.883170141017091
176,2,2,730000.0,3.4,2.0,1.0,2,13.500801182986649
176,1,2,392000.0,3.4,1.0,1.0,2,12.879019669789754
176,2,0,1150000.0,3.4,1.0,0.0,2,13.955273369904273
176,4,0,1415000.0,3.4,2.0,0.0,2,14.162640795773006
176,1,2,370000.0,3.4,1.0,1.0,2,12.821260987319457
177,5,0,3175000.0,5.4,4.0,2.0,5,14.97081850526951
177,3,1,1375000.0,5.4,3.0,3.0,5,14.13396501635527
178,3,0,1975000.0,7.3,2.0,4.0,5,14.496079462646344
182,5,0,1250000.0,12.1,3.0,2.0,2,14.038654909278163
183,2,0,735000.0,6.4,1.0,1.0,6,13.507627138738266
187,3,0,638000.0,16.3,1.0,2.0,2,13.366095129723817
187,3,0,716000.0,16.3,1.0,4.0,2,13.481436842589853
188,2,2,400000.0,41.0,1.0,1.0,1,12.899222326086994
191,5,0,800000.0,14.6,2.0,2.0,0,13.592368256649284
193,2,1,505500.0,6.4,1.0,1.0,6,13.133305295680074
195,4,0,2520000.0,8.4,3.0,4.0,5,14.739769856312924
196,1,2,301000.0,4.3,1.0,1.0,6,12.614868865984631
197,3,2,960000.0,11.4,2.0,3.0,5,13.774689605110144
199,2,2,740000.0,0.0,1.0,1.0,2,13.51440681653079
200,4,0,420000.0,31.7,2.0,2.0,7,12.948012371209098
201,3,0,419000.0,29.8,1.0,3.0,7,12.945628585536271
203,3,1,1051000.0,20.0,2.0,2.0,4,13.865253601333421
203,4,0,1700000.0,20.0,2.0,2.0,4,14.346139397261565
203,2,2,525000.0,20.0,1.0,1.0,4,13.171155446333852
203,2,2,660000.0,20.0,1.0,1.0,4,13.399996629152975
203,2,2,455000.0,20.0,1.0,1.0,4,13.02805489573287
204,3,0,517000.0,25.9,2.0,4.0,2,13.155800087724673
204,4,0,596000.0,25.9,2.0,2.0,2,13.297997623898429
206,4,0,2500000.0,3.0,3.0,1.0,5,14.731801689838349
207,4,0,865000.0,17.9,2.0,2.0,2,13.670485941982712
208,4,0,1302000.0,17.2,1.0,1.0,0,14.079412869799512
208,3,1,800000.0,17.2,2.0,2.0,0,13.592368256649284
213,3,0,1850000.0,6.2,2.0,2.0,6,14.430696737594902
213,1,2,222000.0,6.2,1.0,0.0,6,12.310437165348775
214,4,0,1289000.0,14.3,2.0,1.0,5,14.069378057716214
215,4,0,651000.0,26.5,2.0,2.0,1,13.386266457287837
215,3,0,581000.0,26.5,1.0,2.0,1,13.272507757002963
216,4,0,1350000.0,21.5,2.0,2.0,4,14.115615891155079
216,4,0,1150000.0,21.5,2.0,2.0,4,13.955273369904273
216,2,2,470500.0,21.5,1.0,1.0,4,13.061553363403824
218,3,0,1530000.0,14.2,1.0,2.0,0,14.240778946963175
218,4,0,1352000.0,14.2,3.0,2.0,0,14.117096275229743
218,3,0,1360000.0,14.2,2.0,2.0,0,14.122995993006082
218,3,0,1530000.0,14.2,1.0,1.0,0,14.240778946963175
218,4,0,1728000.0,14.2,3.0,2.0,0,14.362475807049675
219,4,0,2000000.0,18.8,4.0,2.0,4,14.508658238524095
219,3,0,901000.0,18.8,1.0,2.0,4,13.711261646467772
219,3,0,757500.0,18.8,2.0,1.0,4,13.537780136496803
219,3,0,757000.0,18.8,1.0,1.0,4,13.537119853422677
219,4,0,902000.0,18.8,2.0,4.0,4,13.712370907691596
220,3,1,900000.0,10.1,2.0,2.0,5,13.710151153416941
220,2,2,660000.0,10.1,1.0,1.0,5,13.399996629152975
220,3,0,1561000.0,10.1,1.0,2.0,5,14.260837840112353
223,4,0,1005000.0,6.2,1.0,1.0,6,13.820499094499693
224,3,0,1300000.0,10.4,1.0,4.0,6,14.077875591662238
224,4,0,1751000.0,10.4,3.0,2.0,6,14.375698182370053
225,3,0,635000.0,22.7,1.0,4.0,4,13.361381852676738
226,1,0,1000000.0,1.8,1.0,0.0,2,13.815511557963774
226,1,1,780000.0,1.8,1.0,0.0,2,13.567050480716235
226,2,2,550000.0,1.8,1.0,1.0,2,13.217675375388819
228,2,0,1001000.0,5.3,1.0,0.0,2,13.816511057297857
228,2,0,905000.0,5.3,1.0,0.0,2,13.715691327653829
228,3,0,1305000.0,5.3,1.0,0.0,2,14.081714365022162
228,3,0,1516000.0,5.3,1.0,2.0,2,14.231586504814842
228,2,2,503000.0,5.3,1.0,1.0,2,13.12834743715147
229,3,2,840000.0,16.7,1.0,1.0,5,13.641158361294979
230,4,0,1430000.0,15.4,3.0,2.0,0,14.173185701536545
230,3,0,913000.0,15.4,2.0,1.0,0,13.724492254866757
230,5,0,1060000.0,15.4,3.0,2.0,0,13.87378040948403
230,3,2,806000.0,15.4,1.0,2.0,0,13.599840262182784
231,3,0,840000.0,11.2,1.0,1.0,2,13.641158361294979
231,4,0,1071888.0,11.2,2.0,4.0,2,13.884933070475634
231,2,1,790000.0,11.2,2.0,1.0,2,13.579789490265188
233,3,1,820000.0,12.3,2.0,1.0,5,13.617060838751888
234,3,0,1218500.0,15.5,1.0,2.0,4,14.013131972728226
236,2,0,695000.0,11.4,1.0,1.0,5,13.451668563394815
238,3,0,940000.0,21.5,2.0,2.0,4,13.753636218075409
238,4,0,1300000.0,21.5,2.0,2.0,4,14.077875591662238
239,3,1,850000.0,1.8,1.0,1.0,2,13.652992804936396
239,2,2,900000.0,1.8,2.0,1.0,2,13.710151153416941
240,4,0,1260000.0,8.5,2.0,5.0,2,14.04662307257814
240,3,0,1199000.0,8.5,2.0,4.0,2,13.99699926803766
244,4,0,550000.0,14.7,2.0,2.0,6,13.217675375388819
245,2,0,1355000.0,3.5,1.0,0.0,5,14.119312750303045
245,3,1,1388000.0,3.5,2.0,2.0,5,14.143375140509722
245,1,0,964000.0,3.5,1.0,0.0,5,13.778847610936543
246,4,0,1805000.0,4.6,2.0,1.0,5,14.406071703765585
246,3,1,1420000.0,4.6,2.0,2.0,5,14.166168133802548
246,2,2,735000.0,4.6,1.0,1.0,5,13.507627138738266
246,1,2,440000.0,4.6,1.0,1.0,5,12.994532278619134
246,3,0,2200000.0,4.6,2.0,2.0,5,14.603968372873895
246,4,0,2300000.0,4.6,2.0,2.0,5,14.648420115681892
247,3,0,1017500.0,8.4,1.0,2.0,2,13.832860179099386
247,2,0,1050000.0,8.4,1.0,1.0,2,13.864301674514206
247,4,0,840000.0,8.4,1.0,1.0,2,13.641158361294979
250,3,2,510000.0,12.0,1.0,1.0,2,13.1421679654829
250,4,0,930000.0,12.0,1.0,5.0,2,13.742940940397677
250,3,0,635000.0,12.0,2.0,2.0,2,13.361381852676738
250,2,0,850000.0,12.0,1.0,2.0,2,13.652992804936396
250,3,0,780000.0,12.0,1.0,2.0,2,13.567050480716235
251,2,0,1172000.0,2.4,1.0,0.0,2,13.974223102361051
251,3,1,1255000.0,2.4,2.0,1.0,2,14.042646927360453
251,2,0,1275000.0,2.4,1.0,1.0,2,14.058457520888082
251,3,0,1120000.0,2.4,2.0,2.0,2,13.928840136128022
251,3,0,1190000.0,2.4,2.0,1.0,2,13.989464705423494
251,1,2,534000.0,2.4,1.0,1.0,2,13.188152990599754
251,3,0,1425000.0,2.4,3.0,3.0,2,14.169683073439028
251,2,2,650000.0,2.4,2.0,1.0,2,13.384729180332174
253,2,2,475000.0,19.9,1.0,2.0,0,13.07107218827772
253,3,0,800000.0,19.9,1.0,1.0,0,13.592368256649284
254,4,0,1175000.0,21.3,2.0,1.0,0,13.976779556623864
255,3,0,755000.0,19.9,2.0,2.0,0,13.534474352733596
255,2,2,602000.0,19.9,1.0,1.0,0,13.308014385419147
259,4,0,1005800.0,23.5,2.0,2.0,4,13.821294796952953
259,4,0,1275000.0,23.5,2.0,2.0,4,14.058457520888082
262,3,2,760000.0,15.2,1.0,1.0,5,13.541075028051122
265,3,0,782500.0,35.4,2.0,2.0,4,13.5702504793509
266,4,0,1410000.0,11.0,1.0,2.0,6,14.159100971573958
267,3,0,900000.0,5.1,1.0,0.0,6,13.710151153416941
267,1,2,322500.0,5.1,1.0,1.0,6,12.683861515988351
267,3,0,900000.0,5.1,1.0,1.0,6,13.710151153416941
269,4,0,555698.0,34.7,2.0,1.0,4,13.227982059734272
271,3,2,1250000.0,1.9,2.0,3.0,5,14.038654909278163
271,1,0,407500.0,1.9,1.0,1.0,5,12.917798665647773
273,2,1,1050000.0,2.7,1.0,1.0,5,13.864301674514206
273,2,2,771000.0,2.7,1.0,1.0,5,13.555444949561487
274,2,2,642500.0,0.7,1.0,1.0,5,13.373123652170534
274,1,2,422500.0,0.7,1.0,1.0,5,12.95394709264047
278,3,1,460000.0,14.0,1.0,1.0,6,13.038983942375959
278,3,0,610000.0,14.0,1.0,1.0,6,13.321215875492413
278,3,0,630000.0,14.0,1.0,2.0,6,13.353476685668044
278,3,2,500000.0,14.0,1.0,1.0,6,13.122365377402328
280,2,2,615000.0,5.0,1.0,1.0,5,13.329379172803593
283,3,0,455000.0,31.7,1.0,6.0,6,13.02805489573287
284,4,2,660000.0,10.5,2.0,2.0,6,13.399996629152975
284,3,0,810000.0,10.5,1.0,2.0,6,13.60479076121576
284,3,0,805000.0,10.5,1.0,2.0,6,13.598598798635953
286,3,0,453000.0,10.5,1.0,1.0,6,13.023649611968253
287,2,2,807000.0,10.2,1.0,1.0,5,13.60108018640869
287,3,2,780000.0,10.2,1.0,1.0,5,13.567050480716235
288,3,0,471000.0,18.0,2.0,1.0,6,13.062615496138552
290,3,0,558000.0,18.0,2.0,2.0,6,13.232116033476537
291,5,0,780000.0,15.5,2.0,2.0,6,13.567050480716235
291,4,0,715000.0,15.5,3.0,2.0,6,13.480039220276565
292,4,0,2000000.0,15.5,2.0,2.0,0,14.508658238524095
293,3,0,1240000.0,12.4,2.0,1.0,0,14.030622744032508
296,2,1,756000.0,7.0,1.0,1.0,2,13.535797977912118
296,2,0,1205500.0,7.0,1.0,1.0,2,14.002405806134334
296,3,0,1031000.0,7.0,1.0,2.0,2,13.846040732930732
297,3,0,2500000.0,4.1,2.0,2.0,5,14.731801689838349
302,5,0,1041000.0,17.2,3.0,2.0,0,13.855693308211437
303,4,0,1050000.0,17.2,2.0,2.0,0,13.864301674514206
303,4,0,1208000.0,17.2,2.0,2.0,0,14.004477485291124
304,3,0,940000.0,8.9,2.0,2.0,0,13.753636218075409
308,4,0,2020000.0,14.7,2.0,2.0,0,14.51860856442677
312,3,0,835000.0,14.5,2.0,1.0,2,13.635188201437066
312,3,0,1010000.0,14.5,1.0,2.0,2,13.825461878915961
312,3,0,830000.0,14.5,1.0,2.0,2,13.629182184591333
315,3,0,442000.0,14.7,1.0,1.0,6,12.999067423500716
315,3,0,830000.0,14.7,2.0,2.0,6,13.629182184591333
326,3,0,1400000.0,4.6,1.0,0.0,5,14.151983508870947
332,4,0,1035000.0,6.3,2.0,3.0,6,13.849912950864715
0,3,0,855000.0,3.0,2.0,1.0,2,13.658857917508856
1,3,0,1210000.0,7.5,1.0,6.0,6,14.006131744018864
2,3,2,737500.0,10.4,2.0,2.0,6,13.511022723127397
2,3,0,905000.0,10.4,1.0,2.0,6,13.715691327653829
3,3,0,526500.0,14.0,1.0,2.0,6,13.174008509889596
4,2,2,685000.0,3.0,1.0,0.0,5,13.437175577097312
4,3,0,1800000.0,3.0,1.0,1.0,5,14.403297778421795
6,4,0,1800000.0,5.7,1.0,2.0,2,14.403297778421795
6,1,0,330000.0,5.7,1.0,1.0,2,12.706850963741102
7,3,0,1020000.0,11.0,1.0,2.0,6,13.83531416565213
7,3,0,1280000.0,11.0,1.0,1.0,6,14.062371417145494
9,3,0,875000.0,9.4,1.0,4.0,6,13.681980308196241
12,3,0,1010000.0,4.3,2.0,1.0,6,13.825461878915961
12,3,2,819000.0,4.3,2.0,1.0,6,13.615840583835682
12,3,0,990000.0,4.3,1.0,0.0,6,13.805461232211272
12,3,1,1200000.0,4.3,2.0,2.0,6,13.997832948091215
12,3,0,1375000.0,4.3,1.0,2.0,6,14.13396501635527
12,3,0,1100000.0,4.3,2.0,2.0,6,13.910821646859095
13,3,0,1850000.0,10.2,2.0,2.0,5,14.430696737594902
14,4,0,1425000.0,10.2,1.0,2.0,5,14.169683073439028
18,4,0,773000.0,9.5,2.0,2.0,6,13.558035621229783
20,3,0,1475000.0,6.4,2.0,1.0,5,14.204169225721929
21,5,0,2180000.0,7.9,3.0,2.0,5,14.594835893480763
22,2,0,1500000.0,9.7,1.0,1.0,5,14.220976332738882
22,5,0,3200000.0,9.7,3.0,2.0,5,14.978661680269907
22,2,2,682000.0,9.7,1.0,1.0,5,13.432786403100184
23,4,0,1030000.0,23.2,2.0,2.0,0,13.845070331079134
24,3,2,700000.0,23.2,2.0,2.0,0,13.45883704259595
26,4,0,675000.0,39.8,2.0,2.0,1,13.42246945133505
29,5,0,1900000.0,11.4,1.0,2.0,5,14.45736497045232
30,3,0,1410000.0,13.8,2.0,3.0,5,14.159100971573958
30,3,1,817000.0,13.8,1.0,2.0,5,13.613395597831598
30,4,0,1815000.0,13.8,3.0,2.0,5,14.411596576645124
30,3,0,1225000.0,13.8,1.0,2.0,5,14.018452218287162
31,3,0,690000.0,35.2,2.0,2.0,1,13.444448325847754
33,3,0,880000.0,13.4,1.0,1.0,0,13.68767832281738
33,4,0,1562000.0,13.4,2.0,1.0,0,14.261478249586428
33,3,0,1530000.0,13.4,1.0,2.0,0,14.240778946963175
35,3,0,1264000.0,13.4,1.0,2.0,0,14.049792644827868
39,6,0,2150500.0,10.9,3.0,3.0,0,14.581211396213957
40,3,0,810000.0,8.6,1.0,2.0,6,13.60479076121576
40,2,0,570000.0,8.6,1.0,2.0,6,13.25339339419516
42,3,0,2655000.0,10.5,2.0,2.0,5,14.791955589305939
42,3,1,3275000.0,10.5,2.0,3.0,5,15.001828732394953
43,4,0,2720000.0,10.3,3.0,2.0,5,14.81614280591917
43,4,0,2525000.0,10.3,2.0,2.0,5,14.741752016731123
43,3,0,1300000.0,10.3,1.0,2.0,5,14.077875591662238
47,3,0,1275000.0,5.2,1.0,1.0,2,14.058457520888082
47,2,0,900000.0,5.2,1.0,0.0,2,13.710151153416941
47,2,2,520000.0,5.2,1.0,1.0,2,13.161586013632684
47,3,0,1204000.0,5.2,1.0,0.0,2,14.001160735415343
47,2,0,730000.0,5.2,1.0,0.0,2,13.500801182986649
49,4,0,1268000.0,5.2,2.0,2.0,2,14.05295220262253
49,3,0,1445000.0,5.2,1.0,2.0,2,14.183620571569953
52,3,0,796000.0,12.1,2.0,2.0,2,13.587355721107137
52,4,0,769000.0,12.1,2.0,2.0,2,13.552847548877052
52,3,0,690000.0,12.1,1.0,2.0,2,13.444448325847754
56,3,0,1325000.0,10.4,1.0,1.0,5,14.096923772119156
56,3,0,1052000.0,10.4,1.0,0.0,5,13.866204622849683
59,2,2,555000.0,7.7,1.0,1.0,5,13.22672519452875
61,3,1,1381000.0,8.4,2.0,2.0,5,14.138319156504128
62,3,0,1000000.0,1.6,1.0,0.0,2,13.815511557963774
62,2,2,720000.0,1.6,1.0,1.0,2,13.487007879880162
63,3,0,1717500.0,3.5,1.0,0.0,2,14.356380885320101
63,4,0,2400000.0,3.5,1.0,1.0,2,14.690979711984754
63,3,0,1950000.0,3.5,1.0,1.0,2,14.48334044336031
64,2,1,817500.0,10.1,1.0,1.0,5,13.614007404994387
65,5,0,1150000.0,14.8,5.0,4.0,6,13.955273369904273
66,3,2,590000.0,31.2,1.0,1.0,4,13.28787951079572
70,3,0,1520000.0,7.8,2.0,2.0,5,14.23422155071698
71,4,0,1700000.0,8.7,2.0,2.0,5,14.346139397261565
71,2,0,960000.0,8.7,1.0,3.0,5,13.774689605110144
74,4,0,732000.0,27.0,2.0,2.0,4,13.503537159062734
75,3,0,800000.0,17.9,1.0,1.0,5,13.592368256649284
75,3,0,877000.0,17.9,1.0,2.0,5,13.684263411604524
75,4,0,1255000.0,17.9,2.0,4.0,5,14.042646927360453
75,3,0,900000.0,17.9,1.0,2.0,5,13.710151153416941
75,3,0,1199000.0,17.9,2.0,2.0,5,13.99699926803766
75,4,0,1500000.0,17.9,2.0,3.0,5,14.220976332738882
78,3,2,780000.0,16.7,2.0,1.0,4,13.567050480716235
81,3,0,862500.0,6.7,1.0,2.0,2,13.66759158730727
81,4,0,1020000.0,6.7,2.0,2.0,2,13.83531416565213
81,2,0,996000.0,6.7,1.0,1.0,2,13.811503540582295
84,2,0,1095000.0,2.0,1.0,0.0,2,13.90626583447433
86,5,0,680000.0,20.6,3.0,2.0,2,13.429849547739444
86,4,0,492000.0,20.6,2.0,2.0,2,13.106236027992704
86,3,0,425000.0,20.6,2.0,2.0,2,12.959846800844963
91,3,0,985500.0,23.0,1.0,2.0,0,13.80090542028774
91,3,0,720000.0,23.0,2.0,2.0,0,13.487007879880162
91,4,0,860000.0,23.0,3.0,2.0,0,13.664688831019712
95,3,0,408500.0,14.0,1.0,2.0,2,12.920249641259614
95,3,0,310000.0,14.0,1.0,1.0,2,12.644330802262578
96,3,0,620000.0,24.7,1.0,4.0,4,13.3374763699232
99,4,0,650000.0,14.8,2.0,2.0,6,13.384729180332174
99,3,0,716000.0,14.8,1.0,2.0,6,13.481436842589853
99,3,0,645000.0,14.8,1.0,2.0,6,13.377007146164305
104,3,0,840000.0,22.2,2.0,2.0,4,13.641158361294979
104,3,0,801000.0,22.2,2.0,1.0,4,13.593617474489168
104,5,0,955000.0,22.2,3.0,2.0,4,13.769467666582738
107,3,0,1255000.0,14.3,2.0,2.0,0,14.042646927360453
107,3,0,1369000.0,14.3,1.0,2.0,0,14.129591834730508
108,3,0,902000.0,16.1,1.0,2.0,0,13.712370907691596
112,2,2,885000.0,1.3,1.0,1.0,2,13.69334405393293
116,3,0,967500.0,18.0,1.0,2.0,0,13.782471737477271
116,4,0,890000.0,18.0,2.0,2.0,0,13.698977865303197
117,3,0,1800000.0,7.2,2.0,2.0,5,14.403297778421795
121,2,0,1200000.0,7.5,1.0,2.0,6,13.997832948091215
121,2,2,720000.0,7.5,2.0,2.0,6,13.487007879880162
121,2,2,410000.0,7.5,1.0,1.0,6,12.923914877701906
121,3,2,930000.0,7.5,2.0,1.0,6,13.742940940397677
121,2,2,600000.0,7.5,1.0,1.0,6,13.304686600863562
123,3,0,1390000.0,7.5,1.0,2.0,6,14.144815024531075
126,2,0,761000.0,13.1,1.0,2.0,2,13.542389950903406
126,3,0,650000.0,13.1,1.0,4.0,2,13.384729180332174
128,2,2,700000.0,2.1,1.0,1.0,2,13.45883704259595
129,2,0,1275000.0,3.6,1.0,0.0,2,14.058457520888082
129,2,0,1680000.0,3.6,1.0,1.0,2,14.33430494661736
130,4,0,1340000.0,3.4,2.0,1.0,2,14.108180918195472
132,3,0,800000.0,15.4,1.0,2.0,0,13.592368256649284
133,3,0,545000.0,38.0,2.0,2.0,4,13.208542908506082
133,3,0,570000.0,38.0,1.0,2.0,4,13.25339339419516
